,address1,fax,industry,address2,ebitdaMargins,profitMargins,grossMargins,operatingCashflow,revenueGrowth,operatingMargins,ebitda,targetLowPrice,recommendationKey,grossProfits,freeCashflow,targetMedianPrice,currentPrice,earningsGrowth,currentRatio,returnOnAssets,numberOfAnalystOpinions,targetMeanPrice,debtToEquity,returnOnEquity,targetHighPrice,totalCash,totalDebt,totalRevenue,totalCashPerShare,financialCurrency,revenuePerShare,quickRatio,recommendationMean,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,totalAssets,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,yield,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,beta,enterpriseValue,priceHint,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,lastDividendDate,morningStarOverallRating,earningsQuarterlyGrowth,priceToSalesTrailing12Months,dateShortInterest,pegRatio,ytdReturn,forwardPE,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,impliedSharesOutstanding,category,fiveYearAverageReturn,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,algorithm,dividendRate,exDividendDate,circulatingSupply,startDate,regularMarketDayLow,currency,trailingPE,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,dayLow,ask,askSize,volume,fiftyTwoWeekHigh,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,regularMarketPrice,preMarketPrice,logo_url
0,Waterloo House,441 278 9255,Insurance—Diversified,Ground Floor 100 Pitts Bay Road,0.25553,0.22264,0.36581,3182606080,-0.091,0.24813,2384026880,,none,2830834000,968958400,,43.43,-0.02,2.207,0.033069998,,,20.333,0.16614,,4323366912,2724148992,9329697792,11.244,USD,23.461,1.188,,NMS,Arch Capital Group Ltd.,Arch Capital Group Ltd.,America/New_York,EST,False,-18000000,EQUITY,ACGL,finmb_346919,us_market,,1.709,,6.686,0.29371464,,3.77,,386134016,,,,32.564,2693028,0.0069999998,,1609372800,1.0038301,2013464960,4.961,,0.2918527,1.3336815,0.029240001,1672444800,,1632960000,1.29,1635465600,338361995,0.903896,15939892224,2,,1529539200,3:1,,,,0.002,1.7974645,1638230400,0.3,,11.519894,,0.0072000003,3086954,,,,43.47,43.6,39.95565,,0,,43.83,,1647820,43.47,42.0724,,43.6,,1647820,,,,,,,43.215,USD,8.754284,1176975,,,,16769800192,,,1936692,43.215,43.41,800,1176975,43.93,,,31.23,43.4,False,,900,43.83,43.43,,https://logo.clearbit.com/archgroup.com
