,website,maxAge,address1,industry,address2,ebitdaMargins,profitMargins,grossMargins,operatingCashflow,revenueGrowth,operatingMargins,ebitda,targetLowPrice,recommendationKey,grossProfits,freeCashflow,targetMedianPrice,currentPrice,earningsGrowth,currentRatio,returnOnAssets,numberOfAnalystOpinions,targetMeanPrice,debtToEquity,returnOnEquity,targetHighPrice,totalCash,totalDebt,totalRevenue,totalCashPerShare,financialCurrency,revenuePerShare,quickRatio,recommendationMean,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,totalAssets,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,yield,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,beta,enterpriseValue,priceHint,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,priceToSalesTrailing12Months,dateShortInterest,pegRatio,ytdReturn,forwardPE,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,algorithm,dividendRate,exDividendDate,circulatingSupply,startDate,regularMarketDayLow,currency,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,dayLow,ask,askSize,volume,fiftyTwoWeekHigh,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,regularMarketPrice,preMarketPrice,logo_url
0,http://www.iea.net,1,6325 Digital Way,Engineering & Construction,Suite 460,0.06612,-0.00417,0.10304,78142000,-0.228,0.03824,110501000,18,strong_buy,188692000,67115128,18,9.72,,1.207,0.05748,4,18.13,,,18.5,95173000,426068000,1671154048,3.83,USD,77.933,1.085,1.2,NCM,Infrastructure and Energy Alter,"Infrastructure and Energy Alternatives, Inc.",America/New_York,EST,False,-18000000,EQUITY,IEA,finmb_542585564,us_market,,0.392,,5.924,,,0.89,,24847900,,,,-4.858,2670773,0.1075,,1609372800,0.68671,-9481000,-0.442,,,,0.15687001,1672444800,,1617148800,5.07,1619740800,16626729,1.591761,654555968,2,,,,,,,0.24208754,1622160000,6.15,,10.3404255,,0.11310001,3187881,,,10.05,10.13,12.26065,,0,,10.19,,601287,10.05,10.8744,,10.13,,601287,,,,,,,9.6,USD,419625,,,,466315072,,,564927,9.6,10.06,800,419625,24.13,,,9.43,9.6,False,,900,10.19,9.72,,https://logo.clearbit.com/iea.net
