,website,maxAge,address1,industry,address2,ebitdaMargins,profitMargins,grossMargins,operatingCashflow,revenueGrowth,operatingMargins,ebitda,targetLowPrice,recommendationKey,grossProfits,freeCashflow,targetMedianPrice,currentPrice,earningsGrowth,currentRatio,returnOnAssets,numberOfAnalystOpinions,targetMeanPrice,debtToEquity,returnOnEquity,targetHighPrice,totalCash,totalDebt,totalRevenue,totalCashPerShare,financialCurrency,revenuePerShare,quickRatio,recommendationMean,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,underlyingSymbol,quoteType,symbol,underlyingExchangeSymbol,headSymbol,messageBoardId,uuid,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,totalAssets,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,yield,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,beta,enterpriseValue,priceHint,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,lastDividendDate,morningStarOverallRating,earningsQuarterlyGrowth,priceToSalesTrailing12Months,dateShortInterest,pegRatio,ytdReturn,forwardPE,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,impliedSharesOutstanding,category,fiveYearAverageReturn,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,averageVolume10days,expireDate,algorithm,dividendRate,exDividendDate,circulatingSupply,startDate,regularMarketDayLow,currency,trailingPE,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,dayLow,ask,askSize,volume,fiftyTwoWeekHigh,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,regularMarketPrice,preMarketPrice,logo_url
0,https://www.arcoeducacao.com.br,1,Rua Augusta 2840,Education & Training Services,Suite 91 9th Floor ConsolaCAo,0.09193,-0.119940005,0.7506,119343000,-0.122,0.03568,98166000,21.61,buy,780580000,394536256,28.81,22.42,,1.55,0.00511,9,33.86,64.436,-0.06222,48.37,1655500032,1249761024,1067777024,29.156,BRL,18.657,1.449,2.1,NMS,Arco Platform Limited,Arco Platform Limited,America/New_York,EST,False,-18000000,,EQUITY,ARCE,,,finmb_578745457,6ebda893-4782-3e30-939f-8d08ebbe19a2,us_market,,0.812,,8.835,-0.39924973,,0.41,,30200600,,,,34.159,1507230,0.026199998,,1609372800,1.08915,-128065000,-0.401,,0.2918527,0.6563424,0.01128,1672444800,,1632960000,5.75,1635465600,25790641,0.872739,867270080,2,,,,,,,,1.2046187,1638230400,50.88,,19.666666,,0.0509,1360065,57601400,,,21.19,21.31,25.4507,,0,,22.47,,380860,21.19,18.827,,21.31,380860,,,,,,,21.31,USD,407.63635,251600,,,,1291113984,,,235001,21.31,21.92,2200,251600,41.59,,,15.9,21.84,False,,900,22.47,22.42,,https://logo.clearbit.com/arcoeducacao.com.br
