,website,maxAge,address1,industry,address2,ebitdaMargins,profitMargins,grossMargins,operatingCashflow,revenueGrowth,operatingMargins,ebitda,targetLowPrice,recommendationKey,grossProfits,freeCashflow,targetMedianPrice,currentPrice,earningsGrowth,currentRatio,returnOnAssets,numberOfAnalystOpinions,targetMeanPrice,debtToEquity,returnOnEquity,targetHighPrice,totalCash,totalDebt,totalRevenue,totalCashPerShare,financialCurrency,revenuePerShare,quickRatio,recommendationMean,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,totalAssets,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,yield,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,beta,enterpriseValue,priceHint,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,lastDividendDate,morningStarOverallRating,earningsQuarterlyGrowth,priceToSalesTrailing12Months,dateShortInterest,pegRatio,ytdReturn,forwardPE,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,impliedSharesOutstanding,category,fiveYearAverageReturn,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,algorithm,dividendRate,exDividendDate,circulatingSupply,startDate,regularMarketDayLow,currency,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,dayLow,ask,askSize,volume,fiftyTwoWeekHigh,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,regularMarketPrice,preMarketPrice,logo_url
0,https://www.abeonatherapeutics.com,1,1330 Avenue of the Americas,Biotechnology,33rd Floor,0,0,0,-37018000,,-19.22133,-54381000,1,buy,-20139000,-27067876,4,0.616,,2.565,-0.25892,3,3.33,7.731,-0.55509,5,66998000,6165000,3000000,0.657,USD,0.031,2.531,2.3,NCM,Abeona Therapeutics Inc.,Abeona Therapeutics Inc.,America/New_York,EST,False,-18000000,EQUITY,ABEO,finmb_360935,us_market,,0.649,,-0.036,-0.60258067,,-0.51,,101918000,,,,0.783,906372,0.0089,,1609372800,0.25881,-54081000,-0.567,,0.2918527,0.7867178,0.15607001,1672444800,,1632960000,0.92,1635465600,91310298,1.418701,1948435,4,,1414108800,1:50,,,,,20.927162,1638230400,,,-1.2078432,,0.010299999,2658626,,,,0.6235,0.624,1.3545845,,0,,0.6322,,1019706,0.6235,0.827438,,0.624,,1019706,,,,,,,0.6023,USD,281267,,,,62781488,,,794769,0.6023,0.65,800,281267,3.7899,,,0.555,0.6104,False,,1000,0.6322,0.616,,https://logo.clearbit.com/abeonatherapeutics.com
