,address1,fax,industry,address2,ebitdaMargins,profitMargins,grossMargins,operatingCashflow,revenueGrowth,operatingMargins,ebitda,targetLowPrice,recommendationKey,grossProfits,freeCashflow,targetMedianPrice,currentPrice,earningsGrowth,currentRatio,returnOnAssets,numberOfAnalystOpinions,targetMeanPrice,debtToEquity,returnOnEquity,targetHighPrice,totalCash,totalDebt,totalRevenue,totalCashPerShare,financialCurrency,revenuePerShare,quickRatio,recommendationMean,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,underlyingSymbol,quoteType,symbol,underlyingExchangeSymbol,headSymbol,messageBoardId,uuid,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,totalAssets,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,yield,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,beta,enterpriseValue,priceHint,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,priceToSalesTrailing12Months,dateShortInterest,pegRatio,ytdReturn,forwardPE,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,averageVolume10days,expireDate,algorithm,dividendRate,exDividendDate,circulatingSupply,startDate,regularMarketDayLow,currency,trailingPE,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,dayLow,ask,askSize,volume,fiftyTwoWeekHigh,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,regularMarketPrice,preMarketPrice,logo_url
0,Cheuk Nang Centre,852 2691 1724,Scientific & Technical Instruments,14th Floor Unit 1404 9 Hillwood Road,0.12668,0.11359999,0.61899,1984000,-0.141,0.057340004,1975000,0,none,9650000,897000,0,4.5,0.499,2.473,0.022079999,0,0,22.977,0.110139996,0,10564000,3997000,15590000,2.175,USD,3.194,2.27,,NCM,Bonso Electronics International,Bonso Electronics International Inc.,America/New_York,EST,False,-18000000,,EQUITY,BNSO,,,finmb_346120,9df272af-c2a1-343c-8ddd-0139b644f680,us_market,,1.328,,10.481,,,,,4892900,,,,3.228,34724,0.0070999996,,1617148800,0.03622,1771000,0.237,,,1.394052,0.76592004,1680220800,,1617148800,3.43,1630368000,1136970,0.910582,20700762,4,,781142400,1:6,,,0.592,1.4123188,1632960000,,,,,0.024300002,35223,,,4.14,4.1623,6.25485,,0,,4.5498,,5790,4.14,5.269,,4.1623,5790,,,,1159315200,,,4.14,USD,18.98734,23279,,,,22018050,,,7865,4.14,4.57,900,23279,12.7,,,4.02,4.28,False,,1100,4.5498,4.5,,https://logo.clearbit.com/bonso.com
