,address1,industry,address2,ebitdaMargins,profitMargins,grossMargins,operatingCashflow,revenueGrowth,operatingMargins,ebitda,targetLowPrice,recommendationKey,grossProfits,freeCashflow,targetMedianPrice,currentPrice,earningsGrowth,currentRatio,returnOnAssets,numberOfAnalystOpinions,targetMeanPrice,debtToEquity,returnOnEquity,targetHighPrice,totalCash,totalDebt,totalRevenue,totalCashPerShare,financialCurrency,revenuePerShare,quickRatio,recommendationMean,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,underlyingSymbol,quoteType,symbol,underlyingExchangeSymbol,headSymbol,messageBoardId,uuid,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,totalAssets,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,yield,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,beta,enterpriseValue,priceHint,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,lastDividendDate,morningStarOverallRating,earningsQuarterlyGrowth,priceToSalesTrailing12Months,dateShortInterest,pegRatio,ytdReturn,forwardPE,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,impliedSharesOutstanding,category,fiveYearAverageReturn,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,averageVolume10days,expireDate,algorithm,dividendRate,exDividendDate,circulatingSupply,startDate,regularMarketDayLow,currency,trailingPE,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,dayLow,ask,askSize,volume,fiftyTwoWeekHigh,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,regularMarketPrice,preMarketPrice,logo_url
0,Building A,Internet Retail,"20th Floor No. 18 Kechuang 11 Street Yizhuang Eco & Tech Dev Zn, Daxing Dist.",0.010679999,0.02881,0.07289,41042538496,0.255,0.0036300002,9614210048,75.24,buy,60408124000,19941136384,104.33,79.71,,1.415,0.00477,40,105.12,15.095,0.11849,123.39,190344577024,37607641088,900013162496,122.544,CNY,579.625,1.017,1.8,NMS,"JD.com, Inc.","JD.com, Inc.",America/New_York,EST,False,-18000000,,EQUITY,JD,,,finmb_36273923,2ecd214d-b016-30ad-a345-2ae4236e065d,us_market,,0.005,,0.51,-0.0031265616,,2.14,,1553270016,,,,138.62,34426956,0.0222,,1609372800,0.36928,25930465280,2.569,,0.2918527,0.57502526,0.06559,1672444800,,1632960000,3.67,1635465600,916009622,0.760326,4905826816,2,,,,,,,,0.15479732,1638230400,84.5,,32.938015,,,27462538,,,,79.57,79.82,77.58202,,0,,80.65,,13049850,79.57,81.3348,,79.82,13049850,,,,,,,78.73,USD,15.687857,7051314,,,,124267085824,,,9354406,78.73,79.56,3200,7051314,108.29,,,61.65,79.53,False,,800,80.65,79.71,,https://logo.clearbit.com/jd.com
