,fax,industry,address2,ebitdaMargins,profitMargins,grossMargins,operatingCashflow,revenueGrowth,operatingMargins,ebitda,targetLowPrice,recommendationKey,grossProfits,freeCashflow,targetMedianPrice,currentPrice,earningsGrowth,currentRatio,returnOnAssets,numberOfAnalystOpinions,targetMeanPrice,debtToEquity,returnOnEquity,targetHighPrice,totalCash,totalDebt,totalRevenue,totalCashPerShare,financialCurrency,revenuePerShare,quickRatio,recommendationMean,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,underlyingSymbol,quoteType,symbol,underlyingExchangeSymbol,headSymbol,messageBoardId,uuid,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,totalAssets,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,yield,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,beta,enterpriseValue,priceHint,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,priceToSalesTrailing12Months,dateShortInterest,pegRatio,ytdReturn,forwardPE,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,averageVolume10days,expireDate,algorithm,dividendRate,exDividendDate,circulatingSupply,startDate,regularMarketDayLow,currency,trailingPE,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,dayLow,ask,askSize,volume,fiftyTwoWeekHigh,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,regularMarketPrice,preMarketPrice,logo_url
0,886 3 566 8981,Semiconductors,Hsinchu Science Park,0.33271998,0.10941,0.22282,7229849088,0.157,0.15791,7948627968,20,none,5032173000,3030248192,20,33.4,0.34,2.373,0.062589996,1,20,45.194,0.12425999,20,5859876864,9834512384,23889917952,161.154,TWD,657,1.974,,NMS,ChipMOS TECHNOLOGIES INC.,ChipMOS TECHNOLOGIES INC.,America/New_York,EST,False,-18000000,,EQUITY,IMOS,,,finmb_22676462,25ed4522-c360-337d-8d75-93e3d8a4ee9d,us_market,,0.218,,0.656,,,1.01,,36362000,,,,598.44,21284,0.00059999997,,1609372800,0.07037,2613888000,2.54,,,0.05581178,0,1672444800,,1617148800,0.8,1619740800,28815431,0.675011,5211306496,2,,1541116800,0:1,,,0.346,0.05107659,1622160000,,,33.06931,,,61626,,,32.97,33.48,34.546715,0.066727325,0.5591,,33.56,,24036,32.97,33.0676,2.2,33.48,24036,,,1.23,1593561600,,,33.06,USD,13.149607,14780,,,,1220215552,,,33662,33.06,33.4,2200,14780,44.72,,,23.54,33.18,False,0.0367,800,33.56,33.4,,https://logo.clearbit.com/chipmos.com
