,maxAge,address1,industry,address2,ebitdaMargins,profitMargins,grossMargins,operatingCashflow,revenueGrowth,operatingMargins,ebitda,targetLowPrice,recommendationKey,grossProfits,freeCashflow,targetMedianPrice,currentPrice,earningsGrowth,currentRatio,returnOnAssets,numberOfAnalystOpinions,targetMeanPrice,debtToEquity,returnOnEquity,targetHighPrice,totalCash,totalDebt,totalRevenue,totalCashPerShare,financialCurrency,revenuePerShare,quickRatio,recommendationMean,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,underlyingSymbol,quoteType,symbol,underlyingExchangeSymbol,headSymbol,messageBoardId,uuid,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,totalAssets,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,yield,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,beta,enterpriseValue,priceHint,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,lastDividendDate,morningStarOverallRating,earningsQuarterlyGrowth,priceToSalesTrailing12Months,dateShortInterest,pegRatio,ytdReturn,forwardPE,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,impliedSharesOutstanding,category,fiveYearAverageReturn,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,averageVolume10days,expireDate,algorithm,dividendRate,exDividendDate,circulatingSupply,startDate,regularMarketDayLow,currency,trailingPE,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,dayLow,ask,askSize,volume,fiftyTwoWeekHigh,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,regularMarketPrice,preMarketPrice,logo_url
0,1,"No.1, Country Garden Road",Education & Training Services,Beijiao Town Shunde District,0.13866,0.04433,0.32933,458840992,0.425,0.07912,494528000,3.31,underperform,1221717000,331285888,3.31,1.7,1.234,1.375,0.01682,1,3.31,147.448,0.04887,3.31,3168414976,5067631104,3566480896,26.589,CNY,29.874,1.053,4,NYQ,Bright Scholar Education Holdin,Bright Scholar Education Holdings Limited,America/New_York,EST,False,-18000000,,EQUITY,BEDU,,,finmb_426984938,2fd4a1fb-d0f1-3f36-b066-b6a8ff32967b,us_market,,0.694,,5.007,-0.72039473,,0.47,,119192000,,,,25.701,13324,0.0001,,1598832000,0.5089,158108000,0.206,0.12,0.2918527,0.066145286,0.22161,1661904000,,1622419200,0.2,1635465600,18795428,0.909976,2476145408,4,,,,,1627603200,,1.218,0.056847468,1638230400,,,3.269231,,,13849,,,,1.8,1.78,3.88245,0.4566667,0.6333,,1.78,,38744,1.8,2.467,0.822,1.78,38744,,,0.12,1627603200,,,1.6,USD,20.48193,22209,,,,202745408,,,54280,1.6,1.75,800,22209,6.64,,,1.4301,1.68,False,0.0429,1000,1.78,1.7,,https://logo.clearbit.com/brightscholar.com
