,website,maxAge,address1,industry,address2,ebitdaMargins,profitMargins,grossMargins,operatingCashflow,revenueGrowth,operatingMargins,ebitda,targetLowPrice,recommendationKey,grossProfits,freeCashflow,targetMedianPrice,currentPrice,earningsGrowth,currentRatio,returnOnAssets,numberOfAnalystOpinions,targetMeanPrice,debtToEquity,returnOnEquity,targetHighPrice,totalCash,totalDebt,totalRevenue,totalCashPerShare,financialCurrency,revenuePerShare,quickRatio,recommendationMean,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,totalAssets,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,yield,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,beta,enterpriseValue,priceHint,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,priceToSalesTrailing12Months,dateShortInterest,pegRatio,ytdReturn,forwardPE,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,averageVolume10days,expireDate,algorithm,dividendRate,exDividendDate,circulatingSupply,startDate,regularMarketDayLow,currency,trailingPE,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,dayLow,ask,askSize,volume,fiftyTwoWeekHigh,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,regularMarketPrice,preMarketPrice,logo_url
0,http://www.appliedmaterials.com,1,3050 Bowers Avenue,Semiconductor Equipment & Materials,PO Box 58039,0.3206,0.24538,0.46749002,5608999936,0.41,0.30276,6934000128,128,buy,7715000000,3638749952,161,152.73,1.055,2.975,0.17930001,31,162.47,47.421,0.49073002,195,6510000128,5719000064,21628000256,7.21,USD,23.65,2.049,2,NMS,"Applied Materials, Inc.","Applied Materials, Inc.",America/New_York,EST,False,-18000000,EQUITY,AMAT,finmb_251230,us_market,,5.86,,18.277,,,7.37,,913980992,,,,13.122,11997941,0.013300001,,1603584000,0.80372,5306999808,4.802,,,11.639232,0.00373,1666656000,,1627776000,1.62,1627603200,899172317,1.437227,126729592832,2,,1019001600,2:1,,,1.04,6.454241,1630368000,0.96,,20.723202,,0.013300001,12851969,,,152.65,156.11,135.55075,0.0057648215,0.1565,,156.89,,9115100,152.65,142.94,0.88,156.11,9115100,,,0.96,1637712000,,,150.65,USD,31.805496,5291917,,,,139592318976,,,7366145,150.65,154.63,1000,5291917,159,,1.24,83.53,153.3,False,0.0068,1200,156.89,152.73,,https://logo.clearbit.com/appliedmaterials.com
