,maxAge,address1,fax,industry,address2,ebitdaMargins,profitMargins,grossMargins,operatingCashflow,revenueGrowth,operatingMargins,ebitda,targetLowPrice,recommendationKey,grossProfits,freeCashflow,targetMedianPrice,currentPrice,earningsGrowth,currentRatio,returnOnAssets,numberOfAnalystOpinions,targetMeanPrice,debtToEquity,returnOnEquity,targetHighPrice,totalCash,totalDebt,totalRevenue,totalCashPerShare,financialCurrency,revenuePerShare,quickRatio,recommendationMean,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,underlyingSymbol,quoteType,symbol,underlyingExchangeSymbol,headSymbol,messageBoardId,uuid,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,totalAssets,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,yield,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,beta,enterpriseValue,priceHint,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,lastDividendDate,morningStarOverallRating,earningsQuarterlyGrowth,priceToSalesTrailing12Months,dateShortInterest,pegRatio,ytdReturn,forwardPE,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,impliedSharesOutstanding,category,fiveYearAverageReturn,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,algorithm,dividendRate,exDividendDate,circulatingSupply,startDate,regularMarketDayLow,currency,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,dayLow,ask,askSize,volume,fiftyTwoWeekHigh,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,regularMarketPrice,preMarketPrice,logo_url
0,1,China Southern Air Building,86 20 8665 9040,Airlines,68 Qixin Road Baiyun District,0.030450001,-0.08984999,0.0054,18229999616,0.02,-0.0519,3219249920,183.08,none,-2398000000,-5143499776,183.08,29.26,,0.363,-0.010729999,1,183.08,212.529,-0.09575,183.08,22331000832,193161003008,105705996288,65.879,CNY,331.2,0.271,,NYQ,China Southern Airlines Company,China Southern Airlines Company Limited,America/New_York,EST,False,-18000000,,EQUITY,ZNH,,,finmb_365056,a96be1f0-fbd7-37a4-ada8-beaeb14a5289,us_market,,1.873,,61.508,-0.059768617,,0.07,,338968000,,,,217.2,9851,0,,1609372800,0.0070599997,-9498000384,-4.65,0.364,0.2918527,0.13471456,0,1672444800,,1632960000,0.7,1635465600,89365612,1.569452,198011207680,2,,1222128000,3:2,,1561680000,,,0.14671549,1638230400,,,418,,,8331,,,,29.3,29.35,31.4125,0.0005119454,0,,29.45,,14885,29.3,29.7782,0.015,29.35,,14885,,,,1561680000,,,29.14,USD,11956,,,,15508707328,,,12617,29.14,39,1100,11956,39.96,,,25.075,26.14,False,,1200,29.45,29.26,,https://logo.clearbit.com/csair.com
