,website,maxAge,address1,industry,address2,ebitdaMargins,profitMargins,grossMargins,operatingCashflow,revenueGrowth,operatingMargins,ebitda,targetLowPrice,recommendationKey,grossProfits,freeCashflow,targetMedianPrice,currentPrice,earningsGrowth,currentRatio,returnOnAssets,numberOfAnalystOpinions,targetMeanPrice,debtToEquity,returnOnEquity,targetHighPrice,totalCash,totalDebt,totalRevenue,totalCashPerShare,financialCurrency,revenuePerShare,quickRatio,recommendationMean,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,totalAssets,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,yield,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,beta,enterpriseValue,priceHint,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,priceToSalesTrailing12Months,dateShortInterest,pegRatio,ytdReturn,forwardPE,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,algorithm,dividendRate,exDividendDate,circulatingSupply,startDate,regularMarketDayLow,currency,trailingPE,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,dayLow,ask,askSize,volume,fiftyTwoWeekHigh,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,regularMarketPrice,preMarketPrice,logo_url
0,http://www.piedmontreit.com,1,5565 Glenridge Connector,REIT—Office,Suite 450,0.37225,0.097270004,0.59503,202896000,-0.033,0.15336001,194574000,21,buy,320091000,106786624,22,18.12,-0.947,2.951,0.013309999,3,22,89.393,0.02661,23,8122000,1673885952,522696992,0.065,USD,4.189,1.538,2,NYQ,"Piedmont Office Realty Trust, I","Piedmont Office Realty Trust, Inc.",America/New_York,EST,False,-18000000,EQUITY,PDM,finmb_3274917,us_market,,7.337,,19.709,,,0.42,,124029000,,,,15.203,2009998,0.0162,,1609372800,0.8696,50843000,1.863,,,1.1918701,0.01238,1672444800,,1625011200,3.29,1628812800,122902762,0.987532,3834826496,2,,1172016000,1:1,,,-0.948,4.308504,1631664000,14.19,,48.972973,,0.0218,1937901,,,18.37,18.43,18.32805,0.045726724,1.9535,,18.43,,1053150,18.37,18.3832,0.84,18.43,,1053150,,,0.84,1637712000,,,17.99,USD,42.33645,857316,,,,2249362432,,,725898,17.99,19.25,900,857316,20.35,,4.49,15.1,10.79,False,0.0464,800,18.43,18.12,,https://logo.clearbit.com/piedmontreit.com
