,website,maxAge,address1,industry,ebitdaMargins,profitMargins,grossMargins,operatingCashflow,revenueGrowth,operatingMargins,ebitda,targetLowPrice,recommendationKey,grossProfits,freeCashflow,targetMedianPrice,currentPrice,earningsGrowth,currentRatio,returnOnAssets,numberOfAnalystOpinions,targetMeanPrice,debtToEquity,returnOnEquity,targetHighPrice,totalCash,totalDebt,totalRevenue,totalCashPerShare,financialCurrency,revenuePerShare,quickRatio,recommendationMean,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,underlyingSymbol,quoteType,symbol,underlyingExchangeSymbol,headSymbol,messageBoardId,uuid,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,totalAssets,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,yield,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,beta,enterpriseValue,priceHint,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,lastDividendDate,morningStarOverallRating,earningsQuarterlyGrowth,priceToSalesTrailing12Months,dateShortInterest,pegRatio,ytdReturn,forwardPE,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,impliedSharesOutstanding,category,fiveYearAverageReturn,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,averageVolume10days,expireDate,algorithm,dividendRate,exDividendDate,circulatingSupply,startDate,regularMarketDayLow,currency,trailingPE,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,dayLow,ask,askSize,volume,fiftyTwoWeekHigh,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,regularMarketPrice,preMarketPrice,logo_url
0,https://corporate.wwe.com,1,1241 East Main Street,Entertainment,0.2802,0.12711,0.43201,198682000,0.155,0.22073999,286672992,45,buy,429810000,183347504,65,49.12,-0.088,1.576,0.111990005,13,62.08,164.624,0.34451,75,448766016,613659008,1023115008,5.919,USD,13.31,1.483,2.4,NYQ,"World Wrestling Entertainment, ","World Wrestling Entertainment, Inc.",America/New_York,EST,False,-18000000,,EQUITY,WWE,,,finmb_404476,eb9330e1-5ec8-3395-9dc7-9e74e2224a65,us_market,,3.801,,13.566,0.10109842,,2.34,,44718100,,,,4.917,6747829,0.088999994,,1609372800,1.18785,130050000,1.532,0.12,0.2918527,9.989831,0.00836,1672444800,,1632960000,10.4,1635465600,44265803,1.493449,3889028096,2,,,,,1639440000,,-0.099,3.793094,1638230400,1.49,,22.026905,,0.19860001,6819155,75817104,,,48.71,49.39,55.06305,0.009854239,0.3038,,49.7,,628182,48.71,56.0494,0.48,49.39,628182,,,0.48,1631577600,,,48.79,USD,27.861599,315023,,,,3750827520,,,562596,48.79,59,800,315023,70.72,,1.24,44.2,48.45,False,0.0087,800,49.7,49.12,,https://logo.clearbit.com/corporate.wwe.com
