,website,maxAge,address1,industry,address2,ebitdaMargins,profitMargins,grossMargins,operatingCashflow,revenueGrowth,operatingMargins,ebitda,targetLowPrice,recommendationKey,grossProfits,freeCashflow,targetMedianPrice,currentPrice,earningsGrowth,currentRatio,returnOnAssets,numberOfAnalystOpinions,targetMeanPrice,debtToEquity,returnOnEquity,targetHighPrice,totalCash,totalDebt,totalRevenue,totalCashPerShare,financialCurrency,revenuePerShare,quickRatio,recommendationMean,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,totalAssets,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,yield,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,beta,enterpriseValue,priceHint,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,priceToSalesTrailing12Months,dateShortInterest,pegRatio,ytdReturn,forwardPE,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,algorithm,dividendRate,exDividendDate,circulatingSupply,startDate,regularMarketDayLow,currency,trailingPE,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,dayLow,ask,askSize,volume,fiftyTwoWeekHigh,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,regularMarketPrice,preMarketPrice,logo_url
0,http://www.univar.com,1,3075 Highland Parkway,Chemicals,Suite 200,0.07281,0.0077,0.24759,212800000,-0.025,0.04573,597699968,25,buy,2021400000,109687504,28,27.77,0.182,1.731,0.03579,9,29.11,145.452,0.03558,36,141400000,2718500096,8209200128,0.834,USD,48.539,1.081,2.3,NYQ,Univar Solutions Inc.,Univar Solutions Inc.,America/New_York,EST,False,-18000000,EQUITY,UNVR,finmb_4932759,us_market,,0.821,,11.274,,,1.87,,169587008,,,,11.02,2288186,0.0135,,1609372800,0.99845004,63200000,0.371,,,2.5199637,0.00925,1672444800,,1617148800,2.5,1623715200,167977726,1.882077,6738767872,2,,,,,,0.184,0.52326775,1626307200,0.76,,13.099057,,0.0137,2150816,,,27.95,28.19,24.58615,,0,,28.39,,1192660,27.95,26.9122,,28.19,,1192660,,,,,,,27.555,USD,17.54264,1178718,,,,4747503616,,,1011021,27.555,29.15,800,1178718,29.77,,,17.97,27.26,False,,900,28.39,27.77,,https://logo.clearbit.com/univar.com
