,website,maxAge,address1,industry,ebitdaMargins,profitMargins,grossMargins,operatingCashflow,revenueGrowth,operatingMargins,ebitda,targetLowPrice,recommendationKey,grossProfits,freeCashflow,targetMedianPrice,currentPrice,earningsGrowth,currentRatio,returnOnAssets,numberOfAnalystOpinions,targetMeanPrice,debtToEquity,returnOnEquity,targetHighPrice,totalCash,totalDebt,totalRevenue,totalCashPerShare,financialCurrency,revenuePerShare,quickRatio,recommendationMean,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,totalAssets,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,yield,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,beta,enterpriseValue,priceHint,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,lastDividendDate,morningStarOverallRating,earningsQuarterlyGrowth,priceToSalesTrailing12Months,dateShortInterest,pegRatio,ytdReturn,forwardPE,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,impliedSharesOutstanding,category,fiveYearAverageReturn,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,averageVolume10days,expireDate,algorithm,dividendRate,exDividendDate,circulatingSupply,startDate,regularMarketDayLow,currency,trailingPE,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,dayLow,ask,askSize,volume,fiftyTwoWeekHigh,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,regularMarketPrice,preMarketPrice,logo_url
0,https://www.silabs.com,1,400 West Cesar Chavez,Semiconductors,0.15284,2.05991,0.59411997,126684000,0.393,0.08851,158002000,160,buy,527526000,490964512,191,201.39,670.93,6.371,0.02049,10,194.9,16.812,0.022669999,225,2726507008,445110016,1033758016,67.845,USD,23.468,6.107,2.4,NMS,"Silicon Laboratories, Inc.",Silicon Laboratories Inc.,America/New_York,EST,False,-18000000,EQUITY,SLAB,finmb_34345,us_market,,5.622,,36.784,0.65957975,,2.29,,40187200,,,,65.297,2984181,0.0743,,1609545600,1.0324401,43282000,47.688,,0.2918527,3.0842154,0.01824,1672617600,,1633132800,8,1635465600,39444988,0.986899,5811912704,2,,,,,,,659.043,9.180367,1638230400,9.83,,47.163933,,0.1104,3837451,,,,201.13,203.86,153.6566,,0,,204.82,,332835,201.13,180.2586,,203.86,332835,,,,,,,199.935,USD,383.6,258542,,,,9011981312,,,364394,199.935,201.49,800,258542,210.98,,,120.15,201.04,False,,800,204.82,201.39,,https://logo.clearbit.com/silabs.com
