,website,maxAge,address1,fax,industry,address2,ebitdaMargins,profitMargins,grossMargins,operatingCashflow,revenueGrowth,operatingMargins,ebitda,targetLowPrice,recommendationKey,grossProfits,freeCashflow,targetMedianPrice,currentPrice,earningsGrowth,currentRatio,returnOnAssets,numberOfAnalystOpinions,targetMeanPrice,debtToEquity,returnOnEquity,targetHighPrice,totalCash,totalDebt,totalRevenue,totalCashPerShare,financialCurrency,revenuePerShare,quickRatio,recommendationMean,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,totalAssets,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,yield,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,beta,enterpriseValue,priceHint,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,priceToSalesTrailing12Months,dateShortInterest,pegRatio,ytdReturn,forwardPE,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,algorithm,dividendRate,exDividendDate,circulatingSupply,startDate,regularMarketDayLow,currency,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,dayLow,ask,askSize,volume,fiftyTwoWeekHigh,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,regularMarketPrice,preMarketPrice,logo_url
0,http://arrowheadpharma.com,1,177 East Colorado Boulevard,626 304 3401,Biotechnology,Suite 700,-1.17742,-1.16974,1,184490432,0.676,-1.24745,-126734536,44,buy,87992066,135220464,91,70.07,,2.691,-0.13003999,12,87.92,5.526,-0.27091998,106,516312000,24144000,107637064,4.952,USD,1.042,2.645,2.2,NMS,"Arrowhead Pharmaceuticals, Inc.","Arrowhead Pharmaceuticals, Inc.",America/New_York,EST,False,-18000000,EQUITY,ARWR,finmb_203142,us_market,,64.19,,-54.517,,,-0.3,,104085000,,,,4.283,2894693,0.0278,,1601424000,0.65672994,-125907224,-1.067,,,16.360027,0.031059999,1664496000,,1625011200,5.34,1631664000,101309762,1.278441,6909196800,2,,1321488000,1:10,,,,52.963306,1634256000,-11.64,,-44.916668,,0.0325,2906068,,,70.83,70.5936,69.3615,,0,,73.03,,662790,70.83,68.778,,70.5936,,662790,,,,,,,69.295,USD,493515,,,,7324136960,,,594325,69.295,70.5,1200,493515,93.66,,,57.92,65.03,False,,800,73.03,70.07,,https://logo.clearbit.com/arrowheadpharma.com
