,website,maxAge,address1,industry,ebitdaMargins,profitMargins,grossMargins,operatingCashflow,revenueGrowth,operatingMargins,ebitda,targetLowPrice,recommendationKey,grossProfits,freeCashflow,targetMedianPrice,currentPrice,earningsGrowth,currentRatio,returnOnAssets,numberOfAnalystOpinions,targetMeanPrice,debtToEquity,returnOnEquity,targetHighPrice,totalCash,totalDebt,totalRevenue,totalCashPerShare,financialCurrency,revenuePerShare,quickRatio,recommendationMean,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,totalAssets,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,yield,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,beta,enterpriseValue,priceHint,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,lastDividendDate,morningStarOverallRating,earningsQuarterlyGrowth,priceToSalesTrailing12Months,dateShortInterest,pegRatio,ytdReturn,forwardPE,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,impliedSharesOutstanding,category,fiveYearAverageReturn,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,algorithm,dividendRate,exDividendDate,circulatingSupply,startDate,regularMarketDayLow,currency,trailingPE,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,dayLow,ask,askSize,volume,fiftyTwoWeekHigh,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,regularMarketPrice,preMarketPrice,logo_url
0,https://www.fnf.com,1,601 Riverside Avenue,Insurance—Specialty,0.27951,0.18410999,0.64492995,3212999936,0.303,0.23523001,4084000000,58,buy,6917000000,3011749888,65,50.31,0.985,1.189,0.03964,5,64.2,37.401,0.32653,69,4977999872,3505999872,14611000320,17.495,USD,50.645,0.569,2.1,NYQ,FNF Group of Fidelity National ,"Fidelity National Financial, Inc.",America/New_York,EST,False,-18000000,EQUITY,FNF,finmb_22986276,us_market,,0.882,,3.155,0.3412423,,5.74,,284532000,,,,32.773,3034151,0.0107,,1609372800,0.82919,2684000000,9.289,0.44,0.2918527,1.5351052,0.04833,1672444800,,1632960000,1.97,1635465600,271406288,1.393766,12884791296,2,,,,,1639612800,,0.937,0.9797279,1638230400,2.13,,8.764809,,0.0112,5886351,,,,50.43,50.64,46.02125,0.029347612,0.1588,,50.8,,2095540,50.43,49.3882,1.48,50.64,,2095540,,,1.76,1639612800,,,50,USD,5.416084,1314009,,,,14314805248,,,1489260,50,50.42,900,1314009,52.93,,3.07,35.72,50.31,False,0.035,1200,50.8,50.31,,https://logo.clearbit.com/fnf.com
