,address1,industry,ebitdaMargins,profitMargins,grossMargins,operatingCashflow,revenueGrowth,operatingMargins,ebitda,targetLowPrice,recommendationKey,grossProfits,freeCashflow,targetMedianPrice,currentPrice,earningsGrowth,currentRatio,returnOnAssets,numberOfAnalystOpinions,targetMeanPrice,debtToEquity,returnOnEquity,targetHighPrice,totalCash,totalDebt,totalRevenue,totalCashPerShare,financialCurrency,revenuePerShare,quickRatio,recommendationMean,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,underlyingSymbol,quoteType,symbol,underlyingExchangeSymbol,headSymbol,messageBoardId,uuid,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,totalAssets,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,yield,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,beta,enterpriseValue,priceHint,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,lastDividendDate,morningStarOverallRating,earningsQuarterlyGrowth,priceToSalesTrailing12Months,dateShortInterest,pegRatio,ytdReturn,forwardPE,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,impliedSharesOutstanding,category,fiveYearAverageReturn,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,averageVolume10days,expireDate,algorithm,dividendRate,exDividendDate,circulatingSupply,startDate,regularMarketDayLow,currency,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,dayLow,ask,askSize,volume,fiftyTwoWeekHigh,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,regularMarketPrice,preMarketPrice,logo_url
0,"37A, Avenue J.F. Kennedy",Other Industrial Metals & Mining,0.28459,0.06334,0.28280002,537889024,0.219,0.18531,733870016,11.2,buy,386998000,149880368,12.6,7.71,,1.66,0.06226,2,12.6,103.371,0.1228,14,807486016,1717112960,2578722048,6.097,USD,19.471,1.142,2.5,NYQ,Nexa Resources S.A.,Nexa Resources S.A.,America/New_York,EST,False,-18000000,,EQUITY,NEXA,,,finmb_284839929,0c509008-5f40-34d3-bc38-bc1b869565fa,us_market,,0.848,,2.978,-0.022813678,,0.39,,132439000,,,,10.618,298437,0.0023,,1609372800,0.25238,163340000,1.233,0.264273,0.2918527,0.7261254,0.64675003,1672444800,,1632960000,1.1,1635465600,45647405,1.692013,2185682944,2,,,,,1615420800,,,0.41487867,1638230400,,,6.168,,0.0067000003,170557,,,,7.76,7.91,9.19785,0.034020618,0.22780001,,7.91,,188820,7.76,8.9132,0.264,7.91,188820,,,0.26,1615420800,,,7.56,USD,16752,,,,1021104704,,,254531,7.56,7.72,800,16752,12.86,,,6.5,7.66,False,0.0294,1100,7.91,7.71,,https://logo.clearbit.com/nexaresources.com
