,website,maxAge,address1,fax,industry,address2,ebitdaMargins,profitMargins,grossMargins,operatingCashflow,revenueGrowth,operatingMargins,ebitda,targetLowPrice,recommendationKey,grossProfits,freeCashflow,targetMedianPrice,currentPrice,earningsGrowth,currentRatio,returnOnAssets,numberOfAnalystOpinions,targetMeanPrice,debtToEquity,returnOnEquity,targetHighPrice,totalCash,totalDebt,totalRevenue,totalCashPerShare,financialCurrency,revenuePerShare,quickRatio,recommendationMean,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,underlyingSymbol,quoteType,symbol,underlyingExchangeSymbol,headSymbol,messageBoardId,uuid,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,totalAssets,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,yield,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,beta,enterpriseValue,priceHint,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,lastDividendDate,morningStarOverallRating,earningsQuarterlyGrowth,priceToSalesTrailing12Months,dateShortInterest,pegRatio,ytdReturn,forwardPE,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,impliedSharesOutstanding,category,fiveYearAverageReturn,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,averageVolume10days,expireDate,algorithm,dividendRate,exDividendDate,circulatingSupply,startDate,regularMarketDayLow,currency,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,dayLow,ask,askSize,volume,fiftyTwoWeekHigh,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,regularMarketPrice,preMarketPrice,logo_url
0,https://www.novabay.com,1,2000 Powell Street,510 474 1577,Biotechnology,Suite 1150,-0.96282995,-0.96766,0.69027,-6319000,-0.152,-0.96844,-7383000,2.2,strong_buy,5964000,-3463250,3.1,0.5522,,4,-0.31658,2,3.1,2.093,-0.63839,4,9028000,196000,7668000,0.201,USD,0.179,3.435,1.5,ASE,"NovaBay Pharmaceuticals, Inc.","NovaBay Pharmaceuticals, Inc.",America/New_York,EST,False,-18000000,,EQUITY,NBY,,,finmb_32625201,e9ec2716-5e06-375c-adea-70713148b471,us_market,,2.085,,-2.165,-0.21428573,,-0.07,,44943400,,,,0.208,2318193,0.051599998,,1609372800,0.02651,-7420000,-0.173,,0.2918527,2.6548078,0.21099001,1672444800,,1632960000,2.16,1635465600,34552009,3.553246,15985726,4,,1450656000,1:25,,,,,3.008914,1638230400,,,-6.9025006,,0.0584,1590131,,,,0.53,0.53,0.6826,,0,,0.5626,,1147530,0.53,0.5296,,0.53,1147530,,,,,,,0.53,USD,600420,,,,23072352,,,1004554,0.53,0.54,1200,600420,1.79,,,0.4,0.5348,False,,1100,0.5626,0.5522,,https://logo.clearbit.com/novabay.com
