,address1,fax,industry,address2,ebitdaMargins,profitMargins,grossMargins,operatingCashflow,revenueGrowth,operatingMargins,ebitda,targetLowPrice,recommendationKey,grossProfits,freeCashflow,targetMedianPrice,currentPrice,earningsGrowth,currentRatio,returnOnAssets,numberOfAnalystOpinions,targetMeanPrice,debtToEquity,returnOnEquity,targetHighPrice,totalCash,totalDebt,totalRevenue,totalCashPerShare,financialCurrency,revenuePerShare,quickRatio,recommendationMean,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,underlyingSymbol,quoteType,symbol,underlyingExchangeSymbol,headSymbol,messageBoardId,uuid,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,totalAssets,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,yield,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,beta,enterpriseValue,priceHint,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,lastDividendDate,morningStarOverallRating,earningsQuarterlyGrowth,priceToSalesTrailing12Months,dateShortInterest,pegRatio,ytdReturn,forwardPE,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,impliedSharesOutstanding,category,fiveYearAverageReturn,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,averageVolume10days,expireDate,algorithm,dividendRate,exDividendDate,circulatingSupply,startDate,regularMarketDayLow,currency,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,dayLow,ask,askSize,volume,fiftyTwoWeekHigh,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,regularMarketPrice,preMarketPrice,logo_url
0,40 University Avenue,416 979 5893,Uranium,Suite 1100,-0.69008005,0.89276004,0.38498002,-19846000,2.478,-1.02587,-14324000,1.9,buy,3829000,-3535375,2.05,1.42,,5.782,-0.03314,5,2.4,0.144,0.062230002,3.8,76835000,562000,20757000,0.095,CAD,0.028,5.493,2.2,ASE,Denison Mines Corp,Denison Mines Corp.,America/New_York,EST,False,-18000000,,EQUITY,DNN,,,finmb_881400,10a2eed6-cf59-36b4-8d81-d4a2d085c376,us_market,,51.558,,-74.712,1.4482758,,-0.02,,807361984,,,,0.483,24340880,0.0301,,1609372800,0.26986998,18531000,0.019,,0.2918527,2.9399583,0.0059100003,1672444800,,1632960000,1.81,1635465600,802744366,1.952662,1070181696,4,,,,,,,,93.77652,1638230400,,,-71,,,22378512,,,,1.49,1.5,1.3245595,,0,,1.51,,10354078,1.49,1.7084,,1.5,10354078,,,,,,,1.41,USD,6966817,,,,1149606400,,,16844994,1.41,1.43,3000,6966817,2.14,,,0.557,1.42,False,,38800,1.51,1.42,,https://logo.clearbit.com/denisonmines.com
