Date,Open,High,Low,Close,Adj Close,Volume
2020-12-11,19.729999542236328,21.979999542236328,16.610000610351562,16.75,16.75,9353528
2020-12-14,17.0,18.799999237060547,15.539999961853027,17.06999969482422,17.06999969482422,9921341
2020-12-15,17.389999389648438,17.889999389648438,15.800000190734863,16.280000686645508,16.280000686645508,3863369
2020-12-16,16.600000381469727,17.989999771118164,16.600000381469727,17.1299991607666,17.1299991607666,2726278
2020-12-17,17.299999237060547,17.59000015258789,16.2908992767334,16.81999969482422,16.81999969482422,2363570
2020-12-18,17.079999923706055,17.138200759887695,15.649999618530273,16.09000015258789,16.09000015258789,3766548
2020-12-21,16.020000457763672,18.719999313354492,15.75,18.5,18.5,5801182
2020-12-22,19.790000915527344,20.829999923706055,18.0,20.010000228881836,20.010000228881836,5176867
2020-12-23,20.6299991607666,21.983800888061523,20.386199951171875,21.299999237060547,21.299999237060547,4289817
2020-12-24,20.780000686645508,20.809999465942383,19.139999389648438,19.200000762939453,19.200000762939453,2401638
2020-12-28,19.280000686645508,19.3700008392334,17.579999923706055,18.93000030517578,18.93000030517578,3483856
2020-12-29,18.5,18.700000762939453,16.799999237060547,17.100000381469727,17.100000381469727,2634996
2020-12-30,17.229999542236328,17.610000610351562,16.770000457763672,17.110000610351562,17.110000610351562,1695253
2020-12-31,17.299999237060547,17.799999237060547,16.84000015258789,17.200000762939453,17.200000762939453,1682321
2021-01-04,17.100000381469727,17.209999084472656,15.949999809265137,16.200000762939453,16.200000762939453,2700379
2021-01-05,16.200000762939453,16.75,16.1200008392334,16.329999923706055,16.329999923706055,1651635
2021-01-06,16.68000030517578,18.229999542236328,16.549999237060547,16.850000381469727,16.850000381469727,2752054
2021-01-07,17.899999618530273,20.59000015258789,17.1200008392334,20.299999237060547,20.299999237060547,6104295
2021-01-08,21.010000228881836,22.34000015258789,19.0,20.780000686645508,20.780000686645508,9014534
2021-01-11,20.25,21.139999389648438,19.600000381469727,20.3799991607666,20.3799991607666,3573649
2021-01-12,20.200000762939453,20.899999618530273,19.829999923706055,20.709999084472656,20.709999084472656,2656848
2021-01-13,20.93000030517578,21.559999465942383,19.809999465942383,20.0,20.0,2485829
2021-01-14,20.299999237060547,23.790000915527344,19.462299346923828,23.350000381469727,23.350000381469727,7264192
2021-01-15,23.200000762939453,25.229999542236328,21.600000381469727,23.75,23.75,7373785
2021-01-19,25.0,26.296199798583984,24.079999923706055,24.200000762939453,24.200000762939453,5964742
2021-01-20,24.579999923706055,25.299999237060547,22.6200008392334,24.93000030517578,24.93000030517578,4368656
2021-01-21,25.1200008392334,25.440000534057617,23.000099182128906,24.020000457763672,24.020000457763672,3541024
2021-01-22,23.540000915527344,25.899999618530273,23.502399444580078,25.049999237060547,25.049999237060547,3361803
2021-01-25,25.979999542236328,28.540000915527344,24.95009994506836,26.229999542236328,26.229999542236328,5529201
2021-01-26,27.06999969482422,27.5,25.5,26.31999969482422,26.31999969482422,2921782
2021-01-27,24.799999237060547,26.1299991607666,23.1200008392334,23.3799991607666,23.3799991607666,3456746
2021-01-28,23.920000076293945,24.549999237060547,23.0,24.059999465942383,24.059999465942383,2360913
2021-01-29,24.100000381469727,24.520000457763672,22.325000762939453,22.969999313354492,22.969999313354492,2732204
2021-02-01,23.469999313354492,24.149999618530273,22.600000381469727,23.950000762939453,23.950000762939453,2611888
2021-02-02,24.479999542236328,25.459999084472656,24.1200008392334,24.540000915527344,24.540000915527344,1952859
2021-02-03,25.399999618530273,26.260000228881836,25.010000228881836,25.6200008392334,25.6200008392334,2662930
2021-02-04,26.0,28.0,25.889999389648438,27.06999969482422,27.06999969482422,3190081
2021-02-05,27.0,31.299999237060547,26.59000015258789,31.25,31.25,6114419
2021-02-08,32.599998474121094,34.939998626708984,32.400001525878906,33.5,33.5,5637374
2021-02-09,33.540000915527344,33.540000915527344,30.40999984741211,30.489999771118164,30.489999771118164,6503632
2021-02-10,31.100000381469727,31.100000381469727,28.360000610351562,29.81999969482422,29.81999969482422,4883496
2021-02-11,30.479999542236328,30.479999542236328,28.399999618530273,29.270000457763672,29.270000457763672,3678357
2021-02-12,29.5,31.219999313354492,29.15999984741211,30.489999771118164,30.489999771118164,3505002
2021-02-16,32.220001220703125,33.029998779296875,30.415000915527344,31.739999771118164,31.739999771118164,3576423
